0.47295423023578363299,0.93809946714031971582,0.76838365896980461814,0.72647911878196932232,2018-03-12,1,12,3
0.47295423023578363299,0.76962699822380106573,0.76838365896980461814,0.67032162914312977229,2018-03-13,2,13,3
0.38696255201109569972,0.85355239786856127888,0.76838365896980461814,0.66963286961648719891,2018-03-14,3,14,3
1.1178918169209431,0.97104795737122557728,0.76838365896980461814,0.95244114442065776514,2018-03-15,4,15,3
0.68793342579750346617,1.4621669626998224,0.76838365896980461814,0.9728280158223768281,2018-03-16,5,16,3
0.98890429958391123261,1.3981349911190053,0.76838365896980461814,1.05180764989090705025,2018-03-17,6,17,3
1.1608876560332871,0.60737122557726465365,0.76838365896980461814,0.84554751352678545726,2018-03-18,0,18,3
0.51595006934812759962,0.93809946714031971582,0.76838365896980461814,0.74081106515275064453,2018-03-19,1,19,3
1.1178918169209431,0.76962699822380106573,0.76838365896980461814,0.88530082470484959462,2018-03-20,2,20,3
0.90291262135922329934,0.85355239786856127888,0.76838365896980461814,0.84161622606586306545,2018-03-21,3,21,3
0.7309292649098474328,0.97104795737122557728,0.76838365896980461814,0.82345362708362587607,2018-03-22,4,22,3
0.68793342579750346617,1.4621669626998224,0.76838365896980461814,0.9728280158223768281,2018-03-23,5,23,3
1.1178918169209431,1.3981349911190053,0.76838365896980461814,1.09480348900325100605,2018-03-24,6,24,3
1.5048543689320388,0.60737122557726465365,0.76838365896980461814,0.96020308449303602393,2018-03-25,0,25,3
0.81692094313453536607,0.93809946714031971582,0.76838365896980461814,0.84113468974821990001,2018-03-26,1,26,3
1.5478502080443828,0.76962699822380106573,0.76838365896980461814,1.02862028841266282796,2018-03-27,2,27,3
1.332871012482663,0.85355239786856127888,0.76838365896980461814,0.98493568977367629901,2018-03-28,3,28,3
1.6338418862690707,0.97104795737122557728,0.76838365896980461814,1.12442450087003363181,2018-03-29,4,29,3
2.536754507628294,1.4621669626998224,0.76838365896980461814,1.58910170976597367271,2018-03-30,5,30,3
3.2676837725381415,1.3981349911190053,0.76838365896980461814,1.81140080754231713938,2018-03-31,6,31,3
2.0078740157480315,0.60737122557726465365,0.81207815275310834816,1.14244113135946816727,2018-04-01,0,1,4
1.0236220472440945,0.93809946714031971582,0.81207815275310834816,0.92459988904584085466,2018-04-02,1,2,4
0.66929133858267716535,0.76962699822380106573,0.81207815275310834816,0.75033216318652885975,2018-04-03,2,3,4
0.98425196850393700787,0.85355239786856127888,0.81207815275310834816,0.8832941730418688783,2018-04-04,3,4,4
0.82677165354330708661,0.97104795737122557728,0.81207815275310834816,0.86996592122254700402,2018-04-05,4,5,4
0.43307086614173228346,1.4621669626998224,0.81207815275310834816,0.90243866053155434387,2018-04-06,5,6,4
0.51181102362204724409,1.3981349911190053,0.81207815275310834816,0.90734138916472029742,2018-04-07,6,7,4
0.74803149606299212598,0.60737122557726465365,0.81207815275310834816,0.72249362479778837593,2018-04-08,0,8,4
0.82677165354330708661,0.93809946714031971582,0.81207815275310834816,0.85898309114557838353,2018-04-09,1,9,4
0.47244094488188976378,0.76962699822380106573,0.81207815275310834816,0.68471536528626639256,2018-04-10,2,10,4
0.47244094488188976378,0.85355239786856127888,0.81207815275310834816,0.71269049850118646361,2018-04-11,3,11,4
0.74803149606299212598,0.97104795737122557728,0.81207815275310834816,0.84371920206244201714,2018-04-12,4,12,4
0.47244094488188976378,1.4621669626998224,0.81207815275310834816,0.91556202011160683731,2018-04-13,5,13,4
0.98425196850393700787,1.3981349911190053,0.81207815275310834816,1.06482170412535021868,2018-04-14,6,14,4
1.4173228346456693,0.60737122557726465365,0.81207815275310834816,0.94559073765868076727,2018-04-15,0,15,4
0.82677165354330708661,0.93809946714031971582,0.81207815275310834816,0.85898309114557838353,2018-04-16,1,16,4
0.7874015748031496063,0.76962699822380106573,0.81207815275310834816,0.78970224192668634006,2018-04-17,2,17,4
0.74803149606299212598,0.85355239786856127888,0.81207815275310834816,0.80455401556155391767,2018-04-18,3,18,4
0.66929133858267716535,0.97104795737122557728,0.81207815275310834816,0.81747248290233703026,2018-04-19,4,19,4
0.47244094488188976378,1.4621669626998224,0.81207815275310834816,0.91556202011160683731,2018-04-20,5,20,4
0.55118110236220472441,1.3981349911190053,0.81207815275310834816,0.92046474874477279086,2018-04-21,6,21,4
1.3385826771653543,0.60737122557726465365,0.81207815275310834816,0.91934401849857576727,2018-04-22,0,22,4
0.82677165354330708661,0.93809946714031971582,0.81207815275310834816,0.85898309114557838353,2018-04-23,1,23,4
0.94488188976377952756,0.76962699822380106573,0.81207815275310834816,0.84219568024689631382,2018-04-24,2,24,4
1.062992125984252,0.85355239786856127888,0.81207815275310834816,0.90954089220197387568,2018-04-25,3,25,4
1.062992125984252,0.97104795737122557728,0.81207815275310834816,0.94870607870286197515,2018-04-26,4,26,4
1.5354330708661417,1.4621669626998224,0.81207815275310834816,1.26989272877302414939,2018-04-27,5,27,4
2.047244094488189,1.3981349911190053,0.81207815275310834816,1.41915241278676754939,2018-04-28,6,28,4
2.4015748031496063,0.60737122557726465365,0.81207815275310834816,1.2736747271599931006,2018-04-29,0,29,4
2.1259842519685039,0.93809946714031971582,0.81207815275310834816,1.29205395728731065466,2018-04-30,1,30,4
1.2412109375,0.76962699822380106573,1.0912966252220249,1.03404485364860865524,2018-05-01,2,1,5
1.150390625,0.85355239786856127888,1.0912966252220249,1.03174654936352872629,2018-05-02,3,2,5
0.54492187500000000053,0.97104795737122557728,1.0912966252220249,0.86908881919775015927,2018-05-03,4,3,5
0.45410156250000000044,1.4621669626998224,1.0912966252220249,1.00252171680728243348,2018-05-04,5,4,5
0.72656250000000000071,1.3981349911190053,1.0912966252220249,1.07199803878034340024,2018-05-05,6,5,5
0.57519531250000000056,0.60737122557726465365,1.0912966252220249,0.7579543877664298514,2018-05-06,0,6,5
0.48437500000000000047,0.93809946714031971582,1.0912966252220249,0.8379236974541148721,2018-05-07,1,7,5
0.45410156250000000044,0.76962699822380106573,1.0912966252220249,0.77167506198194198872,2018-05-08,2,8,5
0.75683593750000000074,0.85355239786856127888,1.0912966252220249,0.90056165353019539321,2018-05-09,3,9,5
0.48437500000000000047,0.97104795737122557728,1.0912966252220249,0.84890652753108349258,2018-05-10,4,10,5
